ticker,index_name,region,country,index_type,year,year_start,year_end,trading_days,annual_return_pct,is_partial_year
^FCHI,CAC 40,Europe,France,Equity,2014,2014-01-02,2014-12-31,255,1.0756376950353586,False
^FCHI,CAC 40,Europe,France,Equity,2015,2015-01-02,2015-12-30,255,9.991089360167837,False
^FCHI,CAC 40,Europe,France,Equity,2016,2016-01-04,2016-12-30,257,7.514949830370998,False
^FCHI,CAC 40,Europe,France,Equity,2017,2017-01-02,2017-12-29,255,8.81087064313899,False
^FCHI,CAC 40,Europe,France,Equity,2018,2018-01-02,2018-12-31,255,-10.549297469045715,False
^FCHI,CAC 40,Europe,France,Equity,2019,2019-01-02,2019-12-31,255,27.480544043125942,False
^FCHI,CAC 40,Europe,France,Equity,2020,2020-01-02,2020-12-31,257,-8.112055677398,False
^FCHI,CAC 40,Europe,France,Equity,2021,2021-01-04,2021-12-31,258,27.98498889150014,False
^FCHI,CAC 40,Europe,France,Equity,2022,2022-01-03,2022-12-30,257,-10.301202223117222,False
^FCHI,CAC 40,Europe,France,Equity,2023,2023-01-02,2023-12-29,255,14.3847191984942,False
^FCHI,CAC 40,Europe,France,Equity,2024,2024-01-02,2024-06-24,122,2.3374525171525606,True
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1984,1984-01-03,1984-12-31,253,23.528817160087723,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1985,1985-01-02,1985-12-31,253,15.786883244748973,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1986,1986-01-02,1986-12-31,253,18.19781766983457,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1987,1987-01-02,1987-12-31,253,1.951106377042966,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1988,1988-01-05,1988-12-30,252,0.19557443270830088,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1989,1989-01-03,1989-12-29,252,35.89297087827492,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1990,1990-01-02,1990-12-31,253,-11.938707776893132,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1991,1991-01-02,1991-12-31,252,17.140442628330987,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1992,1992-01-02,1992-12-31,253,14.188861691420085,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1993,1993-01-04,1993-12-31,253,19.461817310632547,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1994,1994-01-04,1994-12-30,252,-10.063077600117353,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1995,1995-01-03,1995-12-29,252,20.34119801639025,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1996,1996-01-02,1996-12-31,254,11.67602454130041,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1997,1997-01-02,1997-12-31,253,26.57120627999936,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1998,1998-01-02,1998-12-30,252,13.268510593169335,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,1999,1999-01-04,1999-12-30,252,17.872577310991566,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2000,2000-01-04,2000-12-29,252,-6.651763585406512,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2001,2001-01-02,2001-12-31,253,-15.503591473080435,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2002,2002-01-02,2002-12-31,252,-24.488817242655102,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2003,2003-01-02,2003-12-31,253,11.657311443914441,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2004,2004-01-02,2004-12-31,254,6.742485836683132,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2005,2005-01-04,2005-12-30,252,15.923247466216207,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2006,2006-01-03,2006-12-29,252,9.492208126155056,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2007,2007-01-02,2007-12-31,253,2.3134577042772886,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2008,2008-01-02,2008-12-31,254,-30.89594245728119,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2009,2009-01-02,2009-12-31,253,18.657111975446572,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2010,2010-01-04,2010-12-31,253,7.265060302998405,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2011,2011-01-04,2011-12-30,251,-7.342990485826817,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2012,2012-01-03,2012-12-31,251,3.4719890828674993,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2013,2013-01-02,2013-12-31,253,11.973657082747536,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2014,2014-01-02,2014-12-31,253,-2.2596318327776754,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2015,2015-01-02,2015-12-31,253,-4.665689378305304,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2016,2016-01-04,2016-12-30,253,17.221910906259595,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2017,2017-01-03,2017-12-29,252,7.103747743504418,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2018,2018-01-02,2018-12-31,253,-12.02913126466445,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2019,2019-01-02,2019-12-31,253,12.001420860547274,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2020,2020-01-02,2020-12-31,253,-15.041487501353245,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2021,2021-01-04,2021-12-31,253,12.364766806117222,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2022,2022-01-04,2022-12-30,250,-0.7128390796745765,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2023,2023-01-03,2023-12-29,251,2.370899185090458,False
^FTSE,FTSE 100,Europe,United Kingdom,Equity,2024,2024-01-02,2024-06-24,121,7.253766876578394,True
^GDAXI,DAX,Europe,Germany,Equity,1987,1987-12-30,1987-12-30,1,0.0,True
^GDAXI,DAX,Europe,Germany,Equity,1988,1988-01-04,1988-12-29,251,39.074114109944325,False
^GDAXI,DAX,Europe,Germany,Equity,1989,1989-01-02,1989-12-28,250,34.10057976863754,False
^GDAXI,DAX,Europe,Germany,Equity,1990,1990-01-02,1990-12-28,248,-22.33452228984686,False
^GDAXI,DAX,Europe,Germany,Equity,1991,1991-01-02,1991-12-30,248,16.02362368406236,False
^GDAXI,DAX,Europe,Germany,Equity,1992,1992-01-02,1992-12-30,251,-3.739223114039225,False
^GDAXI,DAX,Europe,Germany,Equity,1993,1993-01-04,1993-12-30,252,46.634026539204655,False
^GDAXI,DAX,Europe,Germany,Equity,1994,1994-01-03,1994-12-30,252,-7.786359844599733,False
^GDAXI,DAX,Europe,Germany,Equity,1995,1995-01-02,1995-12-29,251,8.729361199065977,False
^GDAXI,DAX,Europe,Germany,Equity,1996,1996-01-02,1996-12-30,250,24.80262292751032,False
^GDAXI,DAX,Europe,Germany,Equity,1997,1997-01-02,1997-12-30,250,49.754847612583575,False
^GDAXI,DAX,Europe,Germany,Equity,1998,1998-01-02,1998-12-30,251,14.715924264669766,False
^GDAXI,DAX,Europe,Germany,Equity,1999,1999-01-04,1999-12-30,253,31.524892758487887,False
^GDAXI,DAX,Europe,Germany,Equity,2000,2000-01-03,2000-12-29,254,-4.697988276203868,False
^GDAXI,DAX,Europe,Germany,Equity,2001,2001-01-02,2001-12-28,253,-17.96108248144963,False
^GDAXI,DAX,Europe,Germany,Equity,2002,2002-01-02,2002-12-30,253,-44.02675858560682,False
^GDAXI,DAX,Europe,Germany,Equity,2003,2003-01-02,2003-12-30,253,27.700765923346026,False
^GDAXI,DAX,Europe,Germany,Equity,2004,2004-01-02,2004-12-30,257,5.912158221351249,False
^GDAXI,DAX,Europe,Germany,Equity,2005,2005-01-03,2005-12-30,257,26.02172270436871,False
^GDAXI,DAX,Europe,Germany,Equity,2006,2006-01-02,2006-12-29,255,21.044846871301772,False
^GDAXI,DAX,Europe,Germany,Equity,2007,2007-01-02,2007-12-28,252,20.747837053314665,False
^GDAXI,DAX,Europe,Germany,Equity,2008,2008-01-02,2008-12-30,254,-39.487561776798294,False
^GDAXI,DAX,Europe,Germany,Equity,2009,2009-01-02,2009-12-30,254,19.793817226709454,False
^GDAXI,DAX,Europe,Germany,Equity,2010,2010-01-04,2010-12-30,256,14.316256876811483,False
^GDAXI,DAX,Europe,Germany,Equity,2011,2011-01-03,2011-12-30,256,-15.614173061130055,False
^GDAXI,DAX,Europe,Germany,Equity,2012,2012-01-02,2012-12-28,253,25.29610818904149,False
^GDAXI,DAX,Europe,Germany,Equity,2013,2013-01-02,2013-12-30,252,22.797667758608853,False
^GDAXI,DAX,Europe,Germany,Equity,2014,2014-01-02,2014-12-30,252,4.313915301848459,False
^GDAXI,DAX,Europe,Germany,Equity,2015,2015-01-02,2015-12-30,253,10.018497694388806,False
^GDAXI,DAX,Europe,Germany,Equity,2016,2016-01-04,2016-12-30,255,11.646094017013663,False
^GDAXI,DAX,Europe,Germany,Equity,2017,2017-01-02,2017-12-29,252,11.374995895321005,False
^GDAXI,DAX,Europe,Germany,Equity,2018,2018-01-02,2018-12-28,251,-17.965656783459384,False
^GDAXI,DAX,Europe,Germany,Equity,2019,2019-01-02,2019-12-30,251,25.224681480674693,False
^GDAXI,DAX,Europe,Germany,Equity,2020,2020-01-02,2020-12-30,254,2.48657055361885,False
^GDAXI,DAX,Europe,Germany,Equity,2021,2021-01-04,2021-12-30,255,15.722014697874576,False
^GDAXI,DAX,Europe,Germany,Equity,2022,2022-01-03,2022-12-30,257,-13.090168573091454,False
^GDAXI,DAX,Europe,Germany,Equity,2023,2023-01-02,2023-12-29,255,19.065543632428916,False
^GDAXI,DAX,Europe,Germany,Equity,2024,2024-01-02,2024-06-24,122,9.280144031292181,True
^GSPC,S&P 500,North America,United States,Equity,1927,1927-12-30,1927-12-30,1,0.0,True
^GSPC,S&P 500,North America,United States,Equity,1928,1928-01-03,1928-12-31,250,37.10585623682052,False
^GSPC,S&P 500,North America,United States,Equity,1929,1929-01-02,1929-12-31,249,-13.542921303224231,False
^GSPC,S&P 500,North America,United States,Equity,1930,1930-01-02,1930-12-31,251,-27.573182570543985,False
^GSPC,S&P 500,North America,United States,Equity,1931,1931-01-02,1931-12-31,252,-48.76971804333713,False
^GSPC,S&P 500,North America,United States,Equity,1932,1932-01-04,1932-12-30,250,-8.465606763619771,False
^GSPC,S&P 500,North America,United States,Equity,1933,1933-01-03,1933-12-29,242,45.973651221052215,False
^GSPC,S&P 500,North America,United States,Equity,1934,1934-01-02,1934-12-31,249,-6.033626878259746,False
^GSPC,S&P 500,North America,United States,Equity,1935,1935-01-02,1935-12-31,250,41.219768474756904,False
^GSPC,S&P 500,North America,United States,Equity,1936,1936-01-02,1936-12-31,253,28.208961151150437,False
^GSPC,S&P 500,North America,United States,Equity,1937,1937-01-04,1937-12-31,250,-37.68458357611751,False
^GSPC,S&P 500,North America,United States,Equity,1938,1938-01-03,1938-12-30,250,24.904940794233,False
^GSPC,S&P 500,North America,United States,Equity,1939,1939-01-03,1939-12-29,249,-4.7400603147971125,False
^GSPC,S&P 500,North America,United States,Equity,1940,1940-01-02,1940-12-31,251,-16.231196929214022,False
^GSPC,S&P 500,North America,United States,Equity,1941,1941-01-02,1941-12-31,250,-17.080153053814527,False
^GSPC,S&P 500,North America,United States,Equity,1942,1942-01-02,1942-12-31,251,9.898763559687396,False
^GSPC,S&P 500,North America,United States,Equity,1943,1943-01-04,1943-12-31,250,17.641128896581513,False
^GSPC,S&P 500,North America,United States,Equity,1944,1944-01-03,1944-12-29,251,13.893652716630477,False
^GSPC,S&P 500,North America,United States,Equity,1945,1945-01-02,1945-12-31,246,30.232563463699336,False
^GSPC,S&P 500,North America,United States,Equity,1946,1946-01-02,1946-12-31,250,-11.3043467203776,False
^GSPC,S&P 500,North America,United States,Equity,1947,1947-01-02,1947-12-31,250,0.6578972547668815,False
^GSPC,S&P 500,North America,United States,Equity,1948,1948-01-02,1948-12-31,251,-0.912648904368718,False
^GSPC,S&P 500,North America,United States,Equity,1949,1949-01-03,1949-12-30,250,12.307699864463428,False
^GSPC,S&P 500,North America,United States,Equity,1950,1950-01-03,1950-12-29,249,22.62905457558746,False
^GSPC,S&P 500,North America,United States,Equity,1951,1951-01-02,1951-12-31,249,14.443909166495095,False
^GSPC,S&P 500,North America,United States,Equity,1952,1952-01-02,1952-12-31,250,11.638657758653714,False
^GSPC,S&P 500,North America,United States,Equity,1953,1953-01-02,1953-12-31,251,-6.518467934840255,False
^GSPC,S&P 500,North America,United States,Equity,1954,1954-01-04,1954-12-31,252,44.20841058923235,False
^GSPC,S&P 500,North America,United States,Equity,1955,1955-01-03,1955-12-30,252,23.75510079520089,False
^GSPC,S&P 500,North America,United States,Equity,1956,1956-01-03,1956-12-31,251,3.3436632564996183,False
^GSPC,S&P 500,North America,United States,Equity,1957,1957-01-02,1957-12-31,252,-13.4415562379258,False
^GSPC,S&P 500,North America,United States,Equity,1958,1958-01-02,1958-12-31,252,36.89560272214061,False
^GSPC,S&P 500,North America,United States,Equity,1959,1959-01-02,1959-12-31,253,8.026697101676362,False
^GSPC,S&P 500,North America,United States,Equity,1960,1960-01-04,1960-12-30,252,-3.004505494316567,False
^GSPC,S&P 500,North America,United States,Equity,1961,1961-01-03,1961-12-29,250,24.28348693944922,False
^GSPC,S&P 500,North America,United States,Equity,1962,1962-01-02,1962-12-31,252,-11.07666391172697,False
^GSPC,S&P 500,North America,United States,Equity,1963,1963-01-02,1963-12-31,251,19.668205912361046,False
^GSPC,S&P 500,North America,United States,Equity,1964,1964-01-02,1964-12-31,253,12.355826139622472,False
^GSPC,S&P 500,North America,United States,Equity,1965,1965-01-04,1965-12-31,252,9.735244712616042,False
^GSPC,S&P 500,North America,United States,Equity,1966,1966-01-03,1966-12-30,252,-12.855281443794631,False
^GSPC,S&P 500,North America,United States,Equity,1967,1967-01-03,1967-12-29,251,20.017422887633863,False
^GSPC,S&P 500,North America,United States,Equity,1968,1968-01-02,1968-12-31,226,8.063676985519951,False
^GSPC,S&P 500,North America,United States,Equity,1969,1969-01-02,1969-12-31,250,-11.421151459374034,False
^GSPC,S&P 500,North America,United States,Equity,1970,1970-01-02,1970-12-31,254,-0.9139768538936499,False
^GSPC,S&P 500,North America,United States,Equity,1971,1971-01-04,1971-12-31,253,12.002188292784277,False
^GSPC,S&P 500,North America,United States,Equity,1972,1972-01-03,1972-12-29,251,16.110952274823266,False
^GSPC,S&P 500,North America,United States,Equity,1973,1973-01-02,1973-12-31,252,-18.09403501129837,False
^GSPC,S&P 500,North America,United States,Equity,1974,1974-01-02,1974-12-31,253,-29.811632530307275,False
^GSPC,S&P 500,North America,United States,Equity,1975,1975-01-02,1975-12-31,253,28.42090008600584,False
^GSPC,S&P 500,North America,United States,Equity,1976,1976-01-02,1976-12-31,253,18.21781879055213,False
^GSPC,S&P 500,North America,United States,Equity,1977,1977-01-03,1977-12-30,252,-11.121496753157857,False
^GSPC,S&P 500,North America,United States,Equity,1978,1978-01-03,1978-12-29,252,2.440845153460036,False
^GSPC,S&P 500,North America,United States,Equity,1979,1979-01-02,1979-12-31,253,11.588957609261886,False
^GSPC,S&P 500,North America,United States,Equity,1980,1980-01-02,1980-12-31,253,28.36610416475047,False
^GSPC,S&P 500,North America,United States,Equity,1981,1981-01-02,1981-12-31,253,-10.11441518008932,False
^GSPC,S&P 500,North America,United States,Equity,1982,1982-01-04,1982-12-31,253,14.583674301303429,False
^GSPC,S&P 500,North America,United States,Equity,1983,1983-01-03,1983-12-30,253,19.22075830690748,False
^GSPC,S&P 500,North America,United States,Equity,1984,1984-01-03,1984-12-31,253,1.9507512423811768,False
^GSPC,S&P 500,North America,United States,Equity,1985,1985-01-02,1985-12-31,252,27.7619913029421,False
^GSPC,S&P 500,North America,United States,Equity,1986,1986-01-02,1986-12-31,253,15.5446359083526,False
^GSPC,S&P 500,North America,United States,Equity,1987,1987-01-02,1987-12-31,253,0.2556319296464826,False
^GSPC,S&P 500,North America,United States,Equity,1988,1988-01-04,1988-12-30,253,8.509806427888545,False
^GSPC,S&P 500,North America,United States,Equity,1989,1989-01-03,1989-12-29,252,28.364388155308795,False
^GSPC,S&P 500,North America,United States,Equity,1990,1990-01-02,1990-12-31,253,-8.193166621444758,False
^GSPC,S&P 500,North America,United States,Equity,1991,1991-01-02,1991-12-31,253,27.765348672548495,False
^GSPC,S&P 500,North America,United States,Equity,1992,1992-01-02,1992-12-31,254,4.421699002455681,False
^GSPC,S&P 500,North America,United States,Equity,1993,1993-01-04,1993-12-31,253,7.136296333264469,False
^GSPC,S&P 500,North America,United States,Equity,1994,1994-01-03,1994-12-30,252,-1.3256302413566567,False
^GSPC,S&P 500,North America,United States,Equity,1995,1995-01-03,1995-12-29,252,34.15739415994932,False
^GSPC,S&P 500,North America,United States,Equity,1996,1996-01-02,1996-12-31,254,19.333689936322763,False
^GSPC,S&P 500,North America,United States,Equity,1997,1997-01-02,1997-12-31,253,31.671209321076343,False
^GSPC,S&P 500,North America,United States,Equity,1998,1998-01-02,1998-12-31,252,26.06970054250204,False
^GSPC,S&P 500,North America,United States,Equity,1999,1999-01-04,1999-12-31,252,19.636025503461774,False
^GSPC,S&P 500,North America,United States,Equity,2000,2000-01-03,2000-12-29,252,-9.272820887762457,False
^GSPC,S&P 500,North America,United States,Equity,2001,2001-01-02,2001-12-31,248,-10.534810399914463,False
^GSPC,S&P 500,North America,United States,Equity,2002,2002-01-02,2002-12-31,252,-23.803340015817643,False
^GSPC,S&P 500,North America,United States,Equity,2003,2003-01-02,2003-12-31,252,22.319396291602246,False
^GSPC,S&P 500,North America,United States,Equity,2004,2004-01-02,2004-12-31,252,9.331703350458366,False
^GSPC,S&P 500,North America,United States,Equity,2005,2005-01-03,2005-12-30,252,3.8441771510338896,False
^GSPC,S&P 500,North America,United States,Equity,2006,2006-01-03,2006-12-29,251,11.782786431800618,False
^GSPC,S&P 500,North America,United States,Equity,2007,2007-01-03,2007-12-31,251,3.653819755588783,False
^GSPC,S&P 500,North America,United States,Equity,2008,2008-01-02,2008-12-31,253,-37.584650027182306,False
^GSPC,S&P 500,North America,United States,Equity,2009,2009-01-02,2009-12-31,252,19.6716022960171,False
^GSPC,S&P 500,North America,United States,Equity,2010,2010-01-04,2010-12-31,252,11.00186457854555,False
^GSPC,S&P 500,North America,United States,Equity,2011,2011-01-03,2011-12-30,252,-1.1219715525984442,False
^GSPC,S&P 500,North America,United States,Equity,2012,2012-01-03,2012-12-31,250,11.677593532814434,False
^GSPC,S&P 500,North America,United States,Equity,2013,2013-01-02,2013-12-31,252,26.390498612495918,False
^GSPC,S&P 500,North America,United States,Equity,2014,2014-01-02,2014-12-31,252,12.38659397451154,False
^GSPC,S&P 500,North America,United States,Equity,2015,2015-01-02,2015-12-31,252,-0.6928388933983731,False
^GSPC,S&P 500,North America,United States,Equity,2016,2016-01-04,2016-12-30,252,11.237369456560709,False
^GSPC,S&P 500,North America,United States,Equity,2017,2017-01-03,2017-12-29,251,18.41502747815977,False
^GSPC,S&P 500,North America,United States,Equity,2018,2018-01-02,2018-12-31,251,-7.009394461420982,False
^GSPC,S&P 500,North America,United States,Equity,2019,2019-01-02,2019-12-31,252,28.714795902338295,False
^GSPC,S&P 500,North America,United States,Equity,2020,2020-01-02,2020-12-31,253,15.292906541696084,False
^GSPC,S&P 500,North America,United States,Equity,2021,2021-01-04,2021-12-31,252,28.793058018340577,False
^GSPC,S&P 500,North America,United States,Equity,2022,2022-01-03,2022-12-30,251,-19.953050663444415,False
^GSPC,S&P 500,North America,United States,Equity,2023,2023-01-03,2023-12-29,250,24.729487207888678,False
^GSPC,S&P 500,North America,United States,Equity,2024,2024-01-02,2024-06-24,120,14.86538685655856,True
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1979,1979-06-29,1979-12-31,126,12.036574630449559,True
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1980,1980-01-02,1980-12-31,250,25.613198706558894,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1981,1981-01-02,1981-12-31,249,-14.678657243560133,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1982,1982-01-04,1982-12-31,249,0.09200668163815706,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1983,1983-01-04,1983-12-30,248,30.905725634677328,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1984,1984-01-03,1984-12-31,249,-5.929614478659895,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1985,1985-01-02,1985-12-31,251,21.11571322114969,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1986,1986-01-02,1986-12-31,250,6.409854283250915,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1987,1987-01-02,1987-12-31,251,3.008672252397382,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1988,1988-01-04,1988-12-30,253,5.312208760484616,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1989,1989-01-03,1989-12-29,251,18.391933828725726,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1990,1990-01-02,1990-12-31,252,-18.669460387262006,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1991,1991-01-02,1991-12-31,252,8.427486825645714,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1992,1992-01-02,1992-12-31,253,-4.1016701729082,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1993,1993-01-04,1993-12-31,252,28.958516930580423,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1994,1994-01-04,1994-12-30,251,-3.5458372975563646,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1995,1995-01-03,1995-12-29,251,12.604221552475225,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1996,1996-01-02,1996-12-31,253,24.313105474202644,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1997,1997-01-02,1997-12-31,252,13.46645874968968,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1998,1998-01-02,1998-12-31,252,-3.3599547528266216,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,1999,1999-01-04,1999-12-31,252,28.370688790740452,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2000,2000-01-04,2000-12-29,251,8.913035144393767,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2001,2001-01-02,2001-12-31,251,-10.719388000420949,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2002,2002-01-02,2002-12-31,252,-13.499762398051784,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2003,2003-01-02,2003-12-31,252,21.970004473430183,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2004,2004-01-02,2004-12-31,253,11.490649258561625,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2005,2005-01-04,2005-12-30,251,23.288852725445697,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2006,2006-01-03,2006-12-29,251,12.819892596557336,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2007,2007-01-02,2007-12-31,252,7.036679900639786,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2008,2008-01-02,2008-12-31,252,-35.464713205058004,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2009,2009-01-02,2009-12-31,251,27.20351854824774,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2010,2010-01-04,2010-12-31,251,13.283163697344236,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2011,2011-01-04,2011-12-30,250,-10.798148201447766,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2012,2012-01-03,2012-12-31,251,1.8438091983603133,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2013,2013-01-02,2013-12-31,251,8.618268543634034,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2014,2014-01-02,2014-12-31,251,7.637081846642868,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2015,2015-01-02,2015-12-31,251,-11.818731384188641,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2016,2016-01-04,2016-12-30,251,18.25916964539931,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2017,2017-01-03,2017-12-29,250,5.233393555638521,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2018,2018-01-02,2018-12-31,251,-12.183320719650526,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2019,2019-01-02,2019-12-31,251,18.93191813270949,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2020,2020-01-02,2020-12-31,252,1.9497098866959162,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2021,2021-01-04,2021-12-31,251,21.08079642229075,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2022,2022-01-04,2022-12-30,250,-8.71894902349728,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2023,2023-01-03,2023-12-29,250,7.7896272771708075,False
^GSPTSE,S&P/TSX Composite,North America,Canada,Equity,2024,2024-01-02,2024-06-24,122,4.678494345443762,True
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1986,1986-12-31,1986-12-31,1,0.0,True
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1987,1987-01-02,1987-12-31,246,-9.342153446908718,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1988,1988-01-04,1988-12-30,248,17.54362266322893,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1989,1989-01-03,1989-12-29,246,4.799207478765211,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1990,1990-01-02,1990-12-31,248,6.550153128752201,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1991,1991-01-02,1991-12-31,248,41.77828454924117,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1992,1992-01-02,1992-12-31,250,28.141711670010938,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1993,1993-01-04,1993-12-31,249,118.62519433644732,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1994,1994-01-03,1994-12-30,248,-32.23017416125429,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1995,1995-01-03,1995-12-29,247,28.42008981546329,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1996,1996-01-02,1996-12-31,249,31.814123461289,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1997,1997-01-02,1997-12-31,245,-18.78758889792388,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1998,1998-01-02,1998-12-31,248,-5.917453648344228,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,1999,1999-01-04,1999-12-30,247,72.92084594791824,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,2000,2000-01-03,2000-12-29,247,-13.092394446080514,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,2001,2001-01-02,2001-12-31,243,-23.354030805777626,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,2002,2002-01-02,2002-12-31,247,-17.880243683576136,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,2003,2003-01-02,2003-12-31,248,34.279154378198285,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,2004,2004-01-02,2004-12-31,249,11.160109045004862,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,2005,2005-01-03,2005-12-30,247,4.488241332568954,False
^HSI,Hang Seng,Asia-Pacific,Hong Kong,Equity,2006,2006-01-03,2006-12-29,247,33.590020651560515,False
